DOY;Hour;Temperature__C_;SolarRadiation0__W_m2_;SolarRadiation30__W_m2_;WindSpeed_m_s_;WindDirection___;Pressure_hPa_;Precipitation_mm_;CloudCover___;CloudType_H_M_L_;PoutDC;GHIClearSky;DateNum;GHImeas;TAMBmeas
51;9;6.7;239;460;0.28;143;1015;0;100;0;13.8956694030762;308;735650.375;60.8333333333333;8.66
51;10;8.4;434;756;1.94;169;1016;0;13;0;20.04726503189;444;735650.416666667;83.8333333333333;8.81166666666667
51;11;9.8;500;835;1.94;138;1016;0;97;0;14.0104056421916;531;735650.458333333;59.1666666666667;8.98333333333333
51;12;10.8;500;821;1.94;133;1015;0;100;0;14.0660102175798;562;735650.5;58.1666666666667;9.10666666666667
51;13;11;457;750;1.94;137;1016;0;100;0;22.1946147664388;531;735650.541666667;96.3333333333333;9.43166666666667
51;14;11.2;431;716;1.67;138;1016;0;100;0;68.5101833072518;444;735650.583333333;243.166666666667;10.12
51;15;11.5;432;744;1.67;142;1015;0;90;0;61.1687572648071;308;735650.625;228.666666666667;10.595
51;16;11.5;336;628;1.67;141;1015;0;23;0;33.5330974823714;144;735650.666666667;130.833333333333;10.0733333333333
51;17;11.3;156;312;1.67;145;1015;0;8;0;12.5702933954789;16;735650.708333333;55;10.16
51;18;10.2;15;15;1.94;153;1015;0;7;0;0.741576334635417;0;735650.75;5;9.66333333333333
51;19;9.4;0;0;1.11;143;1015;0;5;0;0;0;735650.791666667;0;9.14333333333333
51;20;9.1;0;0;0.56;129;1016;0;4;0;0;0;735650.833333333;0;8.64
51;21;8.6;0;0;0.56;110;1016;0;10;1;0;0;735650.875;0;8.985
51;22;8.2;0;0;0.56;90;1016;0;16;1;0;0;735650.916666667;0;8.92333333333333
51;23;7.8;0;0;0.56;39;1015;0;15;1;0;0;735650.958333333;0;8.59833333333333
52;0;7.2;0;0;1.11;90;1016;0;26;0;0;0;735651;0;8.76333333333333
52;1;6.6;0;0;1.11;78;1015;0;53;0.5;0;0;735651.041666667;0;8.61833333333333
52;2;6.1;0;0;0.83;64;1016;0;100;0.5;0;0;735651.083333333;0;8.31833333333333
52;3;5.6;0;0;0.56;45;1015;0;72;0.5;0;0;735651.125;0;8.115
52;4;5.5;0;0;0.83;36;1014;0;100;0.5;0;0;735651.166666667;0;8.00833333333333
52;5;4.9;0;0;0.56;18;1014;0;2;0.5;0;0;735651.208333333;0;7.77166666666667
52;6;4.6;0;0;0.83;23;1013;0;37;0.5;0;0;735651.25;0;7.32
52;7;3.8;2;2;0.83;11;1013;0;30;0.5;0.328173828125;18;735651.291666667;1;7.43
52;8;4.9;114;228;0.56;35;1013;0;82;0.5;8.27586669921877;148;735651.333333333;28.3333333333333;7.38666666666667
52;9;6.9;297;564;0.56;56;1014;0;45;0.5;69.1572757297092;313;735651.375;201.833333333333;8.68833333333333
52;10;8.2;458;791;0;90;1014;0;44;0;134.085954328096;450;735651.416666667;336;10.5416666666667
52;11;9.2;485;805;0.28;116;1013;0;74;0;129.05818511546;537;735651.458333333;363;11.18
52;12;9.9;425;694;0.28;270;1013;0;100;0;94.6548940157587;568;735651.5;319.333333333333;11.695
52;13;11.3;360;587;1.11;310;1012;0;100;0;91.4635683865017;537;735651.541666667;327;11.83
52;14;10.4;235;388;3.06;305;1012;0;100;0;95.6648121694982;450;735651.583333333;335.833333333333;12.3583333333333
52;15;9.7;177;302;2.78;323;1012;0.4;100;0;37.8445053489899;313;735651.625;156.333333333333;12.175
52;16;10;156;288;2.22;360;1011;0.2;100;0;17.8122002453274;148;735651.666666667;82.1666666666667;11.97
52;17;9.9;69;138;2.5;17;1012;0.2;100;0;4.72282552083333;18;735651.708333333;20.1666666666667;11.3483333333333
52;18;9;6;6;1.94;35;1011;0.5;100;0;0.529578653971354;0;735651.75;1.16666666666667;10.0533333333333
52;19;8.3;0;0;1.11;30;1012;0.4;100;0;0;0;735651.791666667;0;9.67666666666667
52;20;7.7;0;0;1.39;317;1012;0.3;100;0;0;0;735651.833333333;0;9.19666666666667
52;21;7.4;0;0;1.94;304;1013;0.1;100;0;0;0;735651.875;0;8.83833333333333
52;22;7.7;0;0;2.78;302;1012;0;100;0;0;0;735651.916666667;0;8.505
52;23;8.8;0;0;4.72;354;1012;0;100;0;0;0;735651.958333333;0;8.47
56;0;4.6;0;0;1.39;19;1021;0;0;0;0;0;735655;0;7.6
56;1;3.8;0;0;1.39;25;1021;0;0;0;0;0;735655.041666667;0;5.99166666666667
56;2;3.1;0;0;1.39;14;1020;0;0;0;0;0;735655.083333333;0;5.45333333333333
56;3;2.8;0;0;1.39;12;1019;0;2;1;0;0;735655.125;0;5.34333333333333
56;4;2.8;0;0;1.39;19;1019;0;11;1;0;0;735655.166666667;0;4.62
56;5;2.7;0;0;1.39;20;1019;0;10;1;0;0;735655.208333333;0;4.04
56;6;2.7;0;0;1.67;19;1019;0;23;1;0;0;735655.25;0;3.80833333333333
56;7;2.5;7;7;1.39;18;1020;0;19;1;2.34796390533447;25;735655.291666667;7.33333333333333;3.365
56;8;3.4;140;280;0.83;23;1019;0;18;1;32.9811947419908;168;735655.333333333;103;4.59333333333333
56;9;5.1;331;595;0.56;11;1020;0;19;1;74.7929793379042;336;735655.375;224.833333333333;7.07666666666667
56;10;6.8;480;800;0;180;1020;0;71;0;135.85092557188;474;735655.416666667;363.666666666667;9.42833333333333
56;11;8.5;590;951;0;206;1019;0;28;0;149.028633386455;562;735655.458333333;438.666666666667;10.7266666666667
56;12;10.1;652;1037;0.56;248;1019;0;19;0.5;182.072417832146;592;735655.5;541.833333333333;11.8
56;13;11.7;663;1054;0.28;286;1018;0;29;0.5;181.17859215776;562;735655.541666667;554.666666666667;12.945
56;14;12.7;545;876;0.28;294;1019;0;42;0.5;105.576088932275;474;735655.583333333;358.166666666667;13.08
56;15;12.8;353;583;0.28;278;1018;0;100;0;77.0450969118594;336;735655.625;277.666666666667;12.5783333333333
56;16;12.5;235;414;0.83;250;1018;0;100;0;20.886946182251;168;735655.666666667;95.3333333333333;12.6016666666667
56;17;12.3;128;256;2.5;233;1018;0;100;0;6.93972631518594;25;735655.708333333;27.5;11.67
56;18;11.5;25;25;2.22;228;1017;0;100;0;0.280934143066406;0;735655.75;1.83333333333333;11.1966666666667
56;19;11;0;0;0.28;231;1018;0;100;0;0;0;735655.791666667;0;10.955
56;20;10.4;0;0;0.56;202;1019;0;100;0;0;0;735655.833333333;0;10.6433333333333
56;21;9.3;0;0;0.56;197;1019;0;100;0;0;0;735655.875;0;10.0116666666667
56;22;8.7;0;0;0;236;1019;0.2;98;0;0;0;735655.916666667;0;9.87333333333333
56;23;8.7;0;0;1.39;48;1019;0;100;0;0;0;735655.958333333;0;8.67166666666667
57;0;7;0;0;1.11;17;1020;0;100;0.5;0;0;735656;0;8.33166666666667
57;1;7;0;0;1.11;26;1020;0;100;0.5;0;0;735656.041666667;0;8.55166666666667
57;2;7.2;0;0;1.39;26;1020;0;100;0;0;0;735656.083333333;0;8.37166666666667
57;3;6.9;0;0;1.39;28;1019;0;100;0;0;0;735656.125;0;8.59833333333333
57;4;6.4;0;0;1.11;34;1019;0;100;0;0;0;735656.166666667;0;7.765
57;5;6.1;0;0;0.56;14;1020;0;100;0;0;0;735656.208333333;0;7.30333333333333
57;6;5.7;0;0;0.83;4;1020;0.5;100;0;0;0;735656.25;0;6.94166666666667
57;7;5.9;0;0;1.67;41;1020;0.5;100;0;0.187289428710937;28;735656.291666667;0.833333333333333;6.75
57;8;5.9;98;196;2.5;66;1020;0.4;100;0;1.76111930847168;173;735656.333333333;12.6666666666667;6.52833333333333
57;9;6.9;195;346;3.33;82;1020;0.1;100;0;8.31630442301434;342;735656.375;34.5;6.43333333333333
57;10;7.4;226;373;3.06;87;1020;0;100;0;10.7652695235789;480;735656.416666667;44.5;6.60333333333333
57;11;8.1;252;403;3.61;90;1019;0;100;0;11.3138629998101;568;735656.458333333;47.3333333333333;7.07333333333333
57;12;8.6;241;381;3.33;95;1020;0.2;100;0;9.13362450493707;598;735656.5;36.8333333333333;7.19166666666667
57;13;9.1;165;261;3.61;109;1019;0.2;100;0;12.6577981308288;568;735656.541666667;52;6.89666666666667
57;14;8.6;113;180;2.78;132;1019;1.1;100;0;25.8869941202799;480;735656.583333333;105.333333333333;7.08666666666667
57;15;9;116;190;3.06;127;1018;1.2;100;0;20.775128613129;342;735656.625;88;7.44333333333333
57;16;8.9;93;162;3.06;133;1019;0.3;98;0;3.26965713500976;173;735656.666666667;11.1666666666667;7.65166666666667
57;17;8.7;68;136;3.33;151;1019;0.3;60;0;21.1506405512491;28;735656.708333333;79.1666666666667;7.03
57;18;8.1;22;22;2.22;182;1020;0;95;0;3.81942516326905;0;735656.75;15.8333333333333;7.43333333333333
57;19;7;0;0;1.94;228;1021;0;24;0;0;0;735656.791666667;0;7.27833333333333
57;20;5.6;0;0;1.39;239;1021;0;1;0;0;0;735656.833333333;0;7.02
57;21;4.7;0;0;0.28;236;1021;0;0;0;0;0;735656.875;0;5.54666666666667
57;22;4.4;0;0;1.11;233;1022;0;0;0;0;0;735656.916666667;0;5.64666666666667
57;23;3.9;0;0;1.39;287;1022;0;38;0;0;0;735656.958333333;0;5.89
58;0;6.3;0;0;2.5;111;1020;0;100;0;0;0;735657;0.666666666666667;5.76666666666667
58;1;6.1;0;0;2.22;115;1021;0;100;0;0;0;735657.041666667;0.5;5.47833333333333
58;2;6;0;0;2.22;118;1021;0;100;0;0;0;735657.083333333;0;5.575
58;3;5.9;0;0;1.67;117;1019;0.1;100;0;0;0;735657.125;0;5.33166666666667
58;4;5.8;0;0;1.11;104;1020;0;100;0;0;0;735657.166666667;0;5.625
58;5;5.9;0;0;0;49;1021;0;100;0;0;0;735657.208333333;0;5.48333333333333
58;6;6.3;0;0;1.11;356;1021;0;100;0;0;0;735657.25;0;5.515
58;7;6.3;5;5;1.39;350;1020;0;100;0;0;30;735657.291666667;0.833333333333333;5.52166666666667
58;8;6.2;46;46;0.83;360;1021;0;100;0;1.93272001026758;178;735657.333333333;11.1666666666667;5.60333333333333
58;9;7.4;129;226;0.83;59;1023;0.1;100;0;12.0691367772518;348;735657.375;48.3333333333333;5.925
58;10;7.5;237;388;1.11;72;1022;0;100;0;17.2045418376957;486;735657.416666667;70.6666666666667;6.08166666666667
58;11;8.4;286;455;0.83;74;1021;0;100;0;23.3831070915409;574;735657.458333333;95.3333333333333;6.275
58;12;8.4;327;514;0;63;1021;0;71;0;20.3792892306628;604;735657.5;92.8333333333333;7.27833333333333
58;13;9.1;369;579;0.83;77;1020;0;39;0;15.3789754486084;574;735657.541666667;67.6666666666667;6.99166666666667
58;14;9.6;493;782;0.28;106;1020;0;65;0;24.6064009009467;486;735657.583333333;98.8333333333333;7.195
58;15;10.2;415;675;0.28;126;1020;0;70;0;61.8854368336995;348;735657.625;244.333333333333;8.34666666666667
58;16;9.9;238;410;1.67;113;1018;0;100;0;31.0256862787688;178;735657.666666667;132;8.77666666666667
58;17;10;178;356;0;119;1018;0;100;0;8.34119810740153;30;735657.708333333;35.1666666666667;8.045
58;18;9.1;31;31;1.11;116;1018;0;94;0;1.06307373046875;0;735657.75;4.5;7.81
58;19;8.7;0;0;1.67;111;1018;0;100;0.5;0;0;735657.791666667;0;7.77666666666667
58;20;8.2;0;0;1.67;120;1017;0;100;0.5;0;0;735657.833333333;0;7.74833333333333
58;21;7.8;0;0;1.94;111;1018;0;95;0.5;0;0;735657.875;0;7.37
58;22;7.6;0;0;1.11;105;1017;0;100;0;0;0;735657.916666667;0;7.245
58;23;7.5;0;0;1.67;90;1016;0;96;0;0;0;735657.958333333;0;6.835
59;0;7.4;0;0;1.67;90;1015;0;100;0;0;0;735658;0;6.54833333333333
59;1;7.1;0;0;1.94;85;1015;0;79;0;0;0;735658.041666667;0;6.08166666666667
59;2;6.8;0;0;2.22;85;1014;0;100;0;0;0;735658.083333333;0;5.84166666666667
59;3;6.5;0;0;2.22;70;1013;0;100;0;0;0;735658.125;0;5.38166666666667
59;4;5.9;0;0;1.67;53;1013;0.3;100;0;0;0;735658.166666667;0;5.80666666666667
59;5;5.8;0;0;1.67;49;1012;0;100;0;0;0;735658.208333333;0;4.92333333333333
59;6;5.8;0;0;1.67;56;1012;0;100;0;0;0;735658.25;0;4.60833333333333
59;7;5.6;9;9;0.83;41;1012;0;100;0;0.695086669921875;33;735658.291666667;3.33333333333333;5.00166666666667
59;8;6.1;79;158;1.11;93;1011;0;100;0;8.00051256815593;184;735658.333333333;37;5.215
59;9;6.7;162;280;1.67;113;1011;0;100;0;18.6700543596916;354;735658.375;82;6.15333333333333
59;10;7.3;248;403;1.94;104;1011;0;100;0;44.8403575191043;492;735658.416666667;181;7.66166666666667
59;11;7.9;288;455;2.22;113;1010;0;100;0;15.0333123021221;580;735658.458333333;65.5;8.125
59;12;8.3;257;401;2.5;118;1009;0;100;0;22.0057516013251;610;735658.5;93.1666666666667;8.21166666666667
59;13;8.7;264;412;2.22;114;1008;0;100;0;47.9998679459685;580;735658.541666667;193.333333333333;8.62
59;14;9.2;224;353;2.22;109;1008;0;88;0;39.7958160909017;492;735658.583333333;163.833333333333;8.87
59;15;9.3;175;282;2.5;101;1006;0;99;0.5;12.8210474731244;354;735658.625;53.5;8.72
59;16;9.5;178;304;3.06;100;1005;0;100;0;12.3288713625873;184;735658.666666667;52.1666666666667;8.41333333333333
59;17;9.3;105;210;3.06;107;1004;0;100;0;5.64744742298306;33;735658.708333333;23.6666666666667;7.98
59;18;9;17;17;2.78;106;1003;0.8;100;0;0.16591796875;0;735658.75;0.833333333333333;7.915
59;19;8.5;0;0;3.06;97;1003;0.5;100;0;0;0;735658.791666667;0;7.9
59;20;7.5;0;0;3.33;114;1003;1.2;100;0;0;0;735658.833333333;0;7.94166666666667
59;21;6.4;0;0;3.33;118;1003;1.8;100;0;0;0;735658.875;0;7.83833333333333
59;22;6.2;0;0;3.06;121;1002;1.4;100;0;0;0;735658.916666667;0;7.23
59;23;6.3;0;0;2.22;122;1002;1.5;100;0;0;0;735658.958333333;0;6.75333333333333
60;0;7.1;0;0;3.61;83;1000;0.7;100;0;0;0;735659;0;6.48
60;1;7.1;0;0;4.17;87;1000;1.1;100;0;0;0;735659.041666667;0;6.655
60;2;7;0;0;4.17;91;999;1.4;100;0;0;0;735659.083333333;0;6.76666666666667
60;3;6.9;0;0;4.72;94;998;0.9;100;0;0;0;735659.125;0;6.62666666666667
60;4;6.3;0;0;5;97;997;0.9;100;0;0;0;735659.166666667;0;6.38333333333333
60;5;6.2;0;0;5.28;95;998;1.3;100;0;0;0;735659.208333333;0;6.03166666666667
60;6;6;0;0;4.44;90;997;1;100;0;0;0;735659.25;0;6.05833333333333
60;7;5.9;1;1;4.72;90;997;1.3;100;0;0;35;735659.291666667;0.333333333333333;5.71166666666667
60;8;6.2;12;12;4.72;85;998;1.4;100;0;1.7836181640625;189;735659.333333333;7.5;5.01833333333333
60;9;6;33;33;5.28;86;998;1.8;100;0;4.8455855984158;359;735659.375;23.5;3.98333333333333
60;10;6.4;61;98;4.72;81;998;1.5;100;0;7.76907286930606;498;735659.416666667;32.1666666666667;4.38833333333333
60;11;6.7;109;171;3.89;90;998;0.6;100;0;11.4092529723651;586;735659.458333333;47.6666666666667;4.625
60;12;7.5;179;278;4.17;93;998;0.2;100;0;17.1417650645915;617;735659.5;71.6666666666667;5.00666666666667
60;13;8.3;203;315;2.78;92;997;0.3;100;0;28.0807149064519;586;735659.541666667;118.833333333333;5.44666666666667
60;14;9.5;186;291;3.33;98;997;0.2;100;0;34.608188917372;498;735659.583333333;143.666666666667;6.35666666666667
60;15;9.2;163;261;3.33;98;997;0.1;100;0;12.2595015631782;359;735659.625;50.5;6.77166666666667
60;16;9.7;111;187;3.06;87;996;0.4;100;0;9.77101905433641;189;735659.666666667;39.8333333333333;6.52
60;17;9.2;44;44;2.5;90;996;0.7;100;0;4.97548530602006;35;735659.708333333;20.6666666666667;6.58166666666667
60;18;8.6;3;3;2.78;43;996;1.2;100;0;0.52825927734375;0;735659.75;3;6.54666666666667
60;19;8;0;0;3.61;18;996;1.9;100;0;0;0;735659.791666667;0;6.13333333333333
60;20;7.1;0;0;4.17;14;996;1.5;100;0;0;0;735659.833333333;0.166666666666667;6.085
60;21;6.9;0;0;3.33;347;996;1.5;100;0;0;0;735659.875;0.833333333333333;6.33333333333333
60;22;7;0;0;3.61;336;996;0.2;100;0;0;0;735659.916666667;0;6.60333333333333
60;23;6.9;0;0;3.61;339;996;0.3;100;0;0;0;735659.958333333;0;5.85
61;0;6.9;0;0;2.5;360;996;1.7;100;0;0;0;735660;0;5.66833333333333
61;1;6.7;0;0;4.17;339;996;2;100;0;0;0;735660.041666667;0;5.60666666666667
61;2;6.6;0;0;3.61;348;996;1;100;0;0;0;735660.083333333;0;5.96
61;3;6.5;0;0;3.06;358;996;0.7;100;0;0;0;735660.125;0;6.25
61;4;6.5;0;0;1.94;15;996;0.1;100;0;0;0;735660.166666667;0;6.03833333333333
61;5;6.6;0;0;1.39;29;997;0;100;0;0;0;735660.208333333;0;6.31
61;6;6.7;0;0;1.67;345;997;0;48;0;0;0;735660.25;0;6.06833333333333
61;7;6.1;18;18;1.67;337;997;0;3;0;0.308151245117188;38;735660.291666667;1.5;5.96666666666667
61;8;6.3;159;318;1.94;339;998;0;23;0;6.27244115193685;194;735660.333333333;29.3333333333333;5.76166666666667
61;9;7.5;347;586;0.56;251;999;0;25;0;21.0358219909668;365;735660.375;87.6666666666667;6.445
61;10;8.8;495;790;0.83;239;1000;0;73;0;104.667974904378;504;735660.416666667;316.333333333333;7.27166666666667
61;11;9.8;609;949;2.22;262;999;0;43;0;149.796062521351;592;735660.458333333;439.833333333333;8.165
61;12;10.9;675;1041;2.5;270;999;0;1;0;164.120869547526;623;735660.5;488.666666666667;9.09166666666667
61;13;12.1;681;1049;2.78;275;999;0;2;0;208.656500549316;592;735660.541666667;625.5;10.64
61;14;12.9;631;981;2.78;285;999;0;0;0;186.511172815959;504;735660.583333333;569.666666666667;11.2016666666667
61;15;13.6;528;839;3.06;292;998;0;0;0;127.396359077882;365;735660.625;413.166666666667;11.8516666666667
61;16;13.8;383;639;3.06;296;998;0;0;0;104.931160961608;194;735660.666666667;326;12.4
61;17;13.7;200;384;3.06;297;998;0;0;0;48.3893592324221;38;735660.708333333;160.666666666667;11.285
61;18;12.4;40;40;2.22;289;998;0;0;0;3.57061996549111;0;735660.75;15.6666666666667;10.1183333333333
61;19;10.8;0;0;1.67;295;999;0;0;0;0;0;735660.791666667;0;9.555
61;20;9.6;0;0;1.11;333;999;0;0;0;0;0;735660.833333333;0;9.335
61;21;8.5;0;0;0.83;15;1000;0;6;1;0;0;735660.875;0;8.70833333333333
61;22;7.8;0;0;1.11;41;1000;0;15;1;0;0;735660.916666667;0;8.03833333333333
61;23;7.6;0;0;1.39;45;999;0;24;1;0;0;735660.958333333;0;7.535
62;0;6.5;0;0;1.39;18;1002;0;0;0;0;0;735661;0;7.455
62;1;6.2;0;0;1.39;10;1002;0;17;1;0;0;735661.041666667;0;7.36166666666667
62;2;5.7;0;0;1.11;356;1001;0;11;1;0;0;735661.083333333;0;7.115
62;3;5;0;0;1.39;357;1000;0;22;1;0;0;735661.125;0;7.065
62;4;4.6;0;0;1.39;10;999;0;89;0.5;0;0;735661.166666667;0;7.22833333333333
62;5;4.7;0;0;1.11;9;999;0;100;0.5;0;0;735661.208333333;0;6.99666666666667
62;6;4.9;0;0;0.83;3;998;0;100;0.5;0;0;735661.25;0;7.025
62;7;4.8;16;16;0.56;355;998;0;100;0.5;0.1250244140625;41;735661.291666667;1.66666666666667;6.545
62;8;5.5;105;205;0.83;360;997;0;100;0.5;7.36678522745769;199;735661.333333333;32.6666666666667;6.575
62;9;6.7;250;417;0;9;997;0;100;0;23.925944112142;371;735661.375;98.6666666666667;7.28166666666667
62;10;8.5;370;586;1.94;60;996;0;79;0;73.0569458605662;510;735661.416666667;258.333333333333;8.25666666666667
62;11;9.2;437;676;0.56;118;995;0;100;0.5;131.922009073893;598;735661.458333333;426.333333333333;10.4983333333333
62;12;10.1;420;644;1.11;194;994;0;97;0;60.1245769499484;629;735661.5;247.833333333333;10.7716666666667
62;13;10.2;259;397;0.83;206;994;0;100;0.5;40.5826891199748;598;735661.541666667;173.333333333333;10.6416666666667
62;14;9.9;133;205;1.67;226;994;0;100;0;28.317057013498;510;735661.583333333;127.166666666667;10.5483333333333
62;15;9.1;82;129;3.06;260;994;0.3;100;0;16.5427162451128;371;735661.625;67.5;10.0983333333333
62;16;8.3;34;34;2.78;297;993;0.6;100;0;11.2630167643229;199;735661.666666667;46;10.005
62;17;7.9;21;21;2.5;308;993;0.7;100;0;4.93853525452695;41;735661.708333333;19.1666666666667;9.78833333333333
62;18;7.4;5;5;3.06;317;993;1.2;100;0;0.5822509765625;0;735661.75;0.833333333333333;9.16166666666667
62;19;6.7;0;0;2.78;306;994;1.6;100;0;0;0;735661.791666667;0;8.01
62;20;6.4;0;0;2.5;305;994;1.4;100;0;0;0;735661.833333333;0;7.37166666666667
62;21;5.8;0;0;2.22;306;994;0.9;100;0;0;0;735661.875;0;6.725
62;22;5.5;0;0;2.22;302;994;1.2;100;0;0;0;735661.916666667;0;6.61
62;23;5.4;0;0;2.22;316;993;0.3;100;0;0;0;735661.958333333;0;6.8
63;0;6.7;0;0;2.5;119;993;0;100;0;0;0;735662;0;7.445
63;1;6.7;0;0;0.83;93;993;0.1;100;0;0;0;735662.041666667;0;7.53666666666667
63;2;7;0;0;1.39;6;993;0.2;100;0;0;0;735662.083333333;0;7.21833333333333
63;3;7.1;0;0;1.67;360;992;0.2;100;0;0;0;735662.125;0;6.87333333333333
63;4;7.1;0;0;2.22;349;992;0.4;100;0;0;0;735662.166666667;0;6.33
63;5;6.9;0;0;2.5;347;992;0.2;100;0;0;0;735662.208333333;0;5.99333333333333
63;6;7;0;0;2.5;330;992;0.4;100;0;0;0;735662.25;0;6.17666666666667
63;7;7.1;6;6;2.78;325;993;0;100;0;0.499072265625;44;735662.291666667;3;6.59833333333333
63;8;7.3;71;135;2.5;320;993;0;100;0;9.74985994974772;205;735662.333333333;43.5;7.21666666666667
63;9;8.1;182;300;2.5;305;994;0;100;0;77.8263370513916;377;735662.375;245.166666666667;8.53
63;10;9.3;294;461;2.5;293;994;0;100;0;135.04781441527;516;735662.416666667;381.666666666667;10.33
63;11;10.7;433;665;2.78;291;994;0;100;0;165.317763095432;604;735662.458333333;478.666666666667;11.3666666666667
63;12;11.8;549;836;3.06;286;994;0;100;0;168.474880006578;635;735662.5;529.333333333333;12.225
63;13;12.9;617;939;3.06;278;994;0;96;0.5;125.137867930516;604;735662.541666667;448.333333333333;12.61
63;14;13.4;625;959;3.33;279;995;0;86;0.5;62.8238317451573;516;735662.583333333;242.833333333333;12.6716666666667
63;15;13.8;491;768;3.33;279;995;0;87;0.5;43.8540171474881;377;735662.625;176.166666666667;12.1816666666667
63;16;13.6;321;524;3.06;270;995;0;100;0.5;27.0036479355835;205;735662.666666667;110.333333333333;11.71
63;17;13.5;180;332;0.56;214;995;0;99;0.5;10.7900481613438;44;735662.708333333;46.1666666666667;11.235
63;18;12.9;45;45;2.5;155;996;0;100;0.5;1.91471649169922;0;735662.75;8;9.86166666666667
63;19;12.3;0;0;2.5;133;999;0;100;0;0;0;735662.791666667;0;9.68666666666667
63;20;12.1;0;0;1.94;115;1000;0;100;0;0;0;735662.833333333;0;9.46
63;21;11.4;0;0;0.83;70;1000;0;100;0;0;0;735662.875;0;9.30333333333333
63;22;10.9;0;0;1.11;360;1002;0;100;0;0;0;735662.916666667;0;8.98666666666667
63;23;9.7;0;0;0.83;307;1001;0;88;0;0;0;735662.958333333;0;8.70833333333333
64;0;7.6;0;0;1.39;344;1004;0;16;0.5;0;0;735663;0;8.4
64;1;6.8;0;0;1.39;319;1005;0;0;0;0;0;735663.041666667;0;7.635
64;2;6;0;0;1.39;308;1005;0;5;0;0;0;735663.083333333;0;6.98
64;3;5.8;0;0;1.11;323;1005;0;60;0;0;0;735663.125;0;6.59166666666667
64;4;5.1;0;0;1.11;356;1005;0;17;0;0;0;735663.166666667;0;6.52833333333333
64;5;4.9;0;0;0.83;10;1006;0;1;0;0;0;735663.208333333;0;6.42333333333333
64;6;5;0;0;1.11;3;1007;0;7;1;0;0;735663.25;0;6.20833333333333
64;7;4.3;27;27;1.39;355;1008;0;15;1;2.3664217631022;47;735663.291666667;10.3333333333333;6.01166666666667
64;8;5.7;185;345;1.39;351;1008;0;7;1;32.9488906860351;210;735663.333333333;111.166666666667;6.75
64;9;7.1;370;603;0.56;305;1009;0;0;0;88.3308724721274;383;735663.375;277.333333333333;9.665
64;10;9.5;520;810;0.56;315;1010;0;0;0;152.728425222928;522;735663.416666667;420.333333333333;11.785
64;11;11.3;634;968;0.56;270;1010;0;0;0;183.549232089089;611;735663.458333333;537.166666666667;12.7666666666667
64;12;13.3;696;1054;0;218;1010;0;0;0;198.893862533569;641;735663.5;600.333333333333;13.465
64;13;14.5;701;1061;2.22;221;1010;0;0;0;195.41409072876;611;735663.541666667;612.666666666667;14.87
64;14;15.2;650;991;2.5;241;1011;0;0;0;183.211341094971;522;735663.583333333;570.166666666667;14.93
64;15;15.6;545;846;1.11;267;1011;0;0;0;152.649510803223;383;735663.625;471.666666666667;15.21
64;16;15.7;399;645;1.39;274;1011;0;0;0;105.181550349507;210;735663.666666667;331.5;15.285
64;17;15.5;215;390;1.11;278;1012;0;0;0;46.4974803507653;47;735663.708333333;162.666666666667;14.9733333333333
64;18;13.9;48;48;1.39;310;1012;0;0;0;5.11819279988607;0;735663.75;24.3333333333333;14.015
64;19;10.5;0;0;2.78;358;1013;0;0;0;0;0;735663.791666667;0;13.1516666666667
64;20;9.2;0;0;3.33;4;1014;0;0;0;0;0;735663.833333333;0;12.175
64;21;9.9;0;0;2.78;11;1015;0;0;0;0;0;735663.875;0;11.1816666666667
64;22;10;0;0;2.22;1;1017;0;0;0;0;0;735663.916666667;0;10.34
64;23;8.9;0;0;1.67;357;1016;0;0;0;0;0;735663.958333333;0;9.95833333333333
65;0;7.6;0;0;1.67;354;1017;0;0;0;0;0;735664;0;9.42166666666667
65;1;6.7;0;0;1.67;353;1018;0;65;0;0;0;735664.041666667;0;9.30666666666667
65;2;6.5;0;0;1.39;360;1018;0;93;0;0;0;735664.083333333;0;9.37666666666667
